Time (s),Pump 1 (uL/min),Pump 2 (uL/min)
364.4166521,368.0747379,431.9252621
364.4999854,368.3106722,431.6893278
364.5833188,368.5469931,431.4530069
364.6666521,368.7836975,431.2163025
364.7499854,369.0207827,430.9792173
364.8333187,369.2582455,430.7417545
364.9166521,369.4960838,430.5039162
364.9999854,369.7342939,430.2657061
365.0833187,369.9728732,430.0271268
365.1666521,370.2118189,429.7881811
365.2499854,370.4511279,429.5488721
365.3333187,370.6907976,429.3092024
365.4166521,370.9308248,429.0691752
365.4999854,371.1712064,428.8287936
365.5833187,371.4119396,428.5880604
365.666652,371.6530214,428.3469786
365.7499854,371.8944495,428.1055505
365.8333187,372.1362204,427.8637796
365.916652,372.3783308,427.6216692
365.9999854,372.6207785,427.3792215
366.0833187,372.86356,427.13644
366.166652,373.1066726,426.8933274
366.2499854,373.3501131,426.6498869
366.3333187,373.5938788,426.4061212
366.416652,373.8379663,426.1620337
366.4999853,374.0823736,425.9176264
366.5833187,374.3270967,425.6729033
366.666652,374.572133,425.427867
366.7499853,374.8174793,425.1825207
366.8333187,375.0631329,424.9368671
366.916652,375.3090908,424.6909092
366.9999853,375.5553496,424.4446504
367.0833187,375.8019069,424.1980931
367.166652,376.0487594,423.9512406
367.2499853,376.2959039,423.7040961
367.3333186,376.5433379,423.4566621
367.416652,376.7910577,423.2089423
367.4999853,377.0390607,422.9609393
367.5833186,377.2873436,422.7126564
367.666652,377.5359039,422.4640961
367.7499853,377.7847379,422.2152621
367.8333186,378.0338433,421.9661567
367.916652,378.2832163,421.7167837
367.9999853,378.5328544,421.4671456
368.0833186,378.7827542,421.2172458
368.1666519,379.0329129,420.9670871
368.2499853,379.2833274,420.7166726
368.3333186,379.5339946,420.4660054
368.4166519,379.7849118,420.2150882
368.4999853,380.0360749,419.9639251
368.5833186,380.2874822,419.7125178
368.6666519,380.5391297,419.4608703
368.7499853,380.7910145,419.2089855
368.8333186,381.0431337,418.9568663
368.9166519,381.295484,418.704516
368.9999852,381.5480628,418.4519372
369.0833186,381.8008666,418.1991334
369.1666519,382.053892,417.946108
369.2499852,382.3071366,417.6928634
369.3333186,382.5605971,417.4394029
369.4166519,382.8142703,417.1857297
369.4999852,383.0681533,416.9318467
369.5833186,383.3222428,416.6777572
369.6666519,383.5765356,416.4234644
369.7499852,383.8310287,416.1689713
369.8333185,384.085719,415.914281
369.9166519,384.3406036,415.6593964
369.9999852,384.5956792,415.4043208
370.0833185,384.8509428,415.1490572
370.1666519,385.1063911,414.8936089
370.2499852,385.3620212,414.6379788
370.3333185,385.6178297,414.3821703
370.4166519,385.8738138,414.1261862
370.4999852,386.1299699,413.8700301
370.5833185,386.3862953,413.6137047
370.6666518,386.6427869,413.3572131
370.7499852,386.8994417,413.1005583
370.8333185,387.1562559,412.8437441
370.9166518,387.4132269,412.5867731
370.9999852,387.6703516,412.3296484
371.0833185,387.9276263,412.0723737
371.1666518,388.1850489,411.8149511
371.2499852,388.4426153,411.5573847
371.3333185,388.7003224,411.2996776
371.4166518,388.9581679,411.0418321
371.4999851,389.2161478,410.7838522
371.5833185,389.4742589,410.5257411
371.6666518,389.7324987,410.2675013
371.7499851,389.9908639,410.0091361
371.8333185,390.2493514,409.7506486
371.9166518,390.5079576,409.4920424
371.9999851,390.7666794,409.2333206
372.0833185,391.025514,408.974486
372.1666518,391.284458,408.715542
372.2499851,391.5435087,408.4564913
372.3333184,391.8026619,408.1973381
372.4166518,392.0619155,407.9380845
372.4999851,392.3212658,407.6787342
372.5833184,392.5807102,407.4192898
372.6666518,392.8402447,407.1597553
372.7499851,393.0998665,406.9001335
372.8333184,393.3595725,406.6404275
372.9166518,393.6193597,406.3806403
372.9999851,393.8792248,406.1207752
373.0833184,394.1391647,405.8608353
373.1666517,394.3991758,405.6008242
373.2499851,394.659255,405.340745
373.3333184,394.9193997,405.0806003
373.4166517,395.1796061,404.8203939
373.4999851,395.4398717,404.5601283
373.5833184,395.7001929,404.2998071
373.6666517,395.9605665,404.0394335
373.7499851,396.2209893,403.7790107
373.8333184,396.4814579,403.5185421
373.9166517,396.7419699,403.2580301
373.999985,397.0025213,402.9974787
374.0833184,397.2631094,402.7368906
374.1666517,397.5237312,402.4762688
374.249985,397.784383,402.215617
374.3333184,398.0450616,401.9549384
374.4166517,398.3057645,401.6942355
374.499985,398.5664875,401.4335125
374.5833184,398.8272284,401.1727716
374.6666517,399.0879837,400.9120163
374.749985,399.3487497,400.6512503
374.8333183,399.6095242,400.3904758
374.9166517,399.8703032,400.1296968
374.999985,400.1310836,399.8689164
375.0833183,400.3918626,399.6081374
375.1666517,400.6526367,399.3473633
375.249985,400.9134031,399.0865969
375.3333183,401.1741584,398.8258416
375.4166517,401.4348989,398.5651011
375.499985,401.6956223,398.3043777
375.5833183,401.9563252,398.0436748
375.6666516,402.2170038,397.7829962
375.749985,402.4776556,397.5223444
375.8333183,402.7382769,397.2617231
375.9166516,402.9988651,397.0011349
375.999985,403.259417,396.740583
376.0833183,403.5199285,396.4800715
376.1666516,403.7803975,396.2196025
376.249985,404.0408204,395.9591796
376.3333183,404.3011939,395.6988061
376.4166516,404.5615151,395.4384849
376.4999849,404.8217802,395.1782198
376.5833183,405.0819871,394.9180129
376.6666516,405.3421318,394.6578682
376.7499849,405.602211,394.397789
376.8333183,405.8622221,394.1377779
376.9166516,406.122162,393.877838
376.9999849,406.3820267,393.6179733
377.0833183,406.6418138,393.3581862
377.1666516,406.9015199,393.0984801
377.2499849,407.1611421,392.8388579
377.3333182,407.4206766,392.5793234
377.4166516,407.6801206,392.3198794
377.4999849,407.9394709,392.0605291
377.5833182,408.1987245,391.8012755
377.6666516,408.4578781,391.5421219
377.7499849,408.7169288,391.2830712
377.8333182,408.9758728,391.0241272
377.9166516,409.2347075,390.7652925
377.9999849,409.4934292,390.5065708
378.0833182,409.7520355,390.2479645
378.1666515,410.0105225,389.9894775
378.2499849,410.2688877,389.7311123
378.3333182,410.5271279,389.4728721
378.4166515,410.785239,389.214761
378.4999849,411.0432189,388.9567811
378.5833182,411.3010644,388.6989356
378.6666515,411.5587715,388.4412285
378.7499849,411.8163379,388.1836621
378.8333182,412.0737601,387.9262399
378.9166515,412.3310353,387.6689647
378.9999848,412.5881599,387.4118401
379.0833182,412.8451309,387.1548691
379.1666515,413.1019452,386.8980548
379.2499848,413.3585999,386.6414001
379.3333182,413.6150911,386.3849089
379.4166515,413.871417,386.128583
379.4999848,414.1275731,385.8724269
379.5833182,414.3835571,385.6164429
379.6666515,414.6393656,385.3606344
379.7499848,414.8949957,385.1050043
379.8333181,415.150444,384.849556
379.9166515,415.4057072,384.5942928
379.9999848,415.6607832,384.3392168
380.0833181,415.9156674,384.0843326
380.1666515,416.1703581,383.8296419
380.2499848,416.4248512,383.5751488
380.3333181,416.6791441,383.3208559
380.4166515,416.9332335,383.0667665
380.4999848,417.187116,382.812884
380.5833181,417.4407893,382.5592107
380.6666514,417.6942498,382.3057502
380.7499848,417.9474943,382.0525057
380.8333181,418.2005203,381.7994797
380.9166514,418.453324,381.546676
380.9999848,418.7059023,381.2940977
381.0833181,418.9582531,381.0417469
381.1666514,419.2103723,380.7896277
381.2499848,419.4622572,380.5377428
381.3333181,419.7139046,380.2860954
381.4166514,419.9653114,380.0346886
381.4999847,420.216475,379.783525
381.5833181,420.4673917,379.5326083
381.6666514,420.7180589,379.2819411
381.7499847,420.9684735,379.0315265
381.8333181,421.2186322,378.7813678
381.9166514,421.4685324,378.5314676
381.9999847,421.7181706,378.2818294
382.0833181,421.9675435,378.0324565
382.1666514,422.2166485,377.7833515
382.2499847,422.4654829,377.5345171
382.333318,422.7140428,377.2859572
382.4166514,422.9623261,377.0376739
382.4999847,423.2103291,376.7896709
382.583318,423.4580489,376.5419511
382.6666514,423.7054829,376.2945171
382.7499847,423.9526275,376.0473725
382.833318,424.1994795,375.8005205
382.9166514,424.4460367,375.5539633
382.9999847,424.6922961,375.3077039
383.083318,424.9382539,375.0617461
383.1666513,425.1839075,374.8160925
383.2499847,425.4292538,374.5707462
383.333318,425.6742901,374.3257099
383.4166513,425.9190132,374.0809868
383.4999847,426.1634201,373.8365799
383.583318,426.407508,373.592492
383.6666513,426.6512737,373.3487263
383.7499847,426.8947142,373.1052858
383.833318,427.1378268,372.8621732
383.9166513,427.3806083,372.6193917
383.9999846,427.6230561,372.3769439
384.083318,427.8651665,372.1348335
384.1666513,428.1069373,371.8930627
384.2499846,428.3483649,371.6516351
384.333318,428.5894472,371.4105528
384.4166513,428.8301804,371.1698196
384.4999846,429.070562,370.929438
384.583318,429.3105892,370.6894108
384.6666513,429.5502584,370.4497416
384.7499846,429.7895675,370.2104325
384.8333179,430.0285132,369.9714868
384.9166513,430.2670929,369.7329071
384.9999846,430.505303,369.494697
385.0833179,430.7431409,369.2568591
385.1666513,430.9806042,369.0193958
385.2499846,431.2176893,368.7823107
385.3333179,431.4543937,368.5456063
385.4166513,431.6907146,368.3092854
385.4999846,431.9266489,368.0733511
385.5833179,432.1621934,367.8378066
385.6666512,432.3973459,367.6026541
385.7499846,432.6321033,367.3678967
385.8333179,432.8664624,367.1335376
385.9166512,433.1004205,366.8995795
385.9999846,433.333975,366.666025
386.0833179,433.5671232,366.4328768
386.1666512,433.7998614,366.2001386
386.2499846,434.0321875,365.9678125
386.3333179,434.2640988,365.7359012
386.4166512,434.495592,365.504408
386.4999845,434.7266641,365.2733359
386.5833179,434.9573129,365.0426871
386.6666512,435.1875352,364.8124648
386.7499845,435.4173283,364.5826717
386.8333179,435.6466895,364.3533105
386.9166512,435.8756157,364.1243843
386.9999845,436.1041042,363.8958958
387.0833179,436.3321528,363.6678472
387.1666512,436.5597578,363.4402422
387.2499845,436.7869167,363.2130833
387.3333178,437.0136271,362.9863729
387.4166512,437.2398859,362.7601141
387.4999845,437.4656909,362.5343091
387.5833178,437.6910385,362.3089615
387.6666512,437.9159264,362.0840736
387.7499845,438.1403516,361.8596484
387.8333178,438.3643117,361.6356883
387.9166512,438.5878041,361.4121959
387.9999845,438.8108252,361.1891748
388.0833178,439.0333737,360.9666263
388.1666511,439.2554455,360.7445545
388.2499845,439.4770384,360.5229616
388.3333178,439.6981501,360.3018499
388.4166511,439.9187776,360.0812224
388.4999845,440.1389176,359.8610824
388.5833178,440.3585684,359.6414316
388.6666511,440.5777269,359.4222731
388.7499845,440.7963908,359.2036092
388.8333178,441.0145565,358.9854435
388.9166511,441.2322222,358.7677778
388.9999844,441.4493848,358.5506152
389.0833178,441.6660417,358.3339583
389.1666511,441.8821905,358.1178095
389.2499844,442.0978285,357.9021715
389.3333178,442.3129528,357.6870472
389.4166511,442.5275609,357.4724391
389.4999844,442.7416507,357.2583493
389.5833178,442.9552186,357.0447814
389.6666511,443.1682627,356.8317373
389.7499844,443.3807805,356.6192195
389.8333177,443.5927687,356.4072313
389.9166511,443.8042256,356.1957744
389.9999844,444.015148,355.984852
390.0833177,444.2255333,355.7744667
390.1666511,444.4353796,355.5646204
390.2499844,444.6446835,355.3553165
390.3333177,444.8534429,355.1465571
390.4166511,445.061655,354.938345
390.4999844,445.2693178,354.7306822
390.5833177,445.4764282,354.5235718
390.666651,445.6829839,354.3170161
390.7499844,445.8889824,354.1110176
390.8333177,446.0944209,353.9055791
390.916651,446.2992975,353.7007025
390.9999844,446.5036093,353.4963907
391.0833177,446.7073534,353.2926466
391.166651,446.9105281,353.0894719
391.2499844,447.1131308,352.8868692
391.3333177,447.3151586,352.6848414
391.416651,447.516609,352.483391
391.4999843,447.7174801,352.2825199
391.5833177,447.9177692,352.0822308
391.666651,448.1174737,351.8825263
391.7499843,448.3165909,351.6834091
391.8333177,448.515119,351.484881
391.916651,448.7130557,351.2869443
391.9999843,448.9103979,351.0896021
392.0833177,449.1071434,350.8928566
392.166651,449.3032899,350.6967101
392.2499843,449.4988347,350.5011653
392.3333176,449.6937761,350.3062239
392.416651,449.8881113,350.1118887
392.4999843,450.0818381,349.9181619
392.5833176,450.2749535,349.7250465
392.666651,450.4674559,349.5325441
392.7499843,450.6593428,349.3406572
392.8333176,450.850612,349.149388
392.916651,451.0412606,348.9587394
392.9999843,451.2312865,348.7687135
393.0833176,451.4206875,348.5793125
393.1666509,451.6094617,348.3905383
393.2499843,451.797606,348.202394
393.3333176,451.9851182,348.0148818
393.4166509,452.1719969,347.8280031
393.4999843,452.3582386,347.6417614
393.5833176,452.5438423,347.4561577
393.6666509,452.7288045,347.2711955
393.7499843,452.9131238,347.0868762
393.8333176,453.0967975,346.9032025
393.9166509,453.2798234,346.7201766
393.9999842,453.4621997,346.5378003
394.0833176,453.6439238,346.3560762
394.1666509,453.8249933,346.1750067
394.2499842,454.0054065,345.9945935
394.3333176,454.1851606,345.8148394
394.4166509,454.3642545,345.6357455
394.4999842,454.5426844,345.4573156
394.5833176,454.7204494,345.2795506
394.6666509,454.8975469,345.1024531
394.7499842,455.0739747,344.9260253
394.8333175,455.2497309,344.7502691
394.9166509,455.4248129,344.5751871
394.9999842,455.5992189,344.4007811
395.0833175,455.7729466,344.2270534
395.1666509,455.9459942,344.0540058
395.2499842,456.118359,343.881641
395.3333175,456.2900398,343.7099602
395.4166509,456.4610333,343.5389667
395.4999842,456.6313388,343.3686612
395.5833175,456.8009529,343.1990471
395.6666508,456.9698744,343.0301256
395.7499842,457.1381011,342.8618989
395.8333175,457.3056307,342.6943693
395.9166508,457.4724614,342.5275386
395.9999842,457.638591,342.361409
396.0833175,457.8040173,342.1959827
396.1666508,457.9687388,342.0312612
396.2499842,458.132753,341.867247
396.3333175,458.2960579,341.7039421
396.4166508,458.4586519,341.5413481
396.4999841,458.6205331,341.3794669
396.5833175,458.7816989,341.2183011
396.6666508,458.9421478,341.0578522
396.7499841,459.1018778,340.8981222
396.8333175,459.2608864,340.7391136
396.9166508,459.4191729,340.5808271
396.9999841,459.576734,340.423266
397.0833175,459.7335685,340.2664315
397.1666508,459.8896746,340.1103254
397.2499841,460.0450499,339.9549501
397.3333174,460.1996928,339.8003072
397.4166508,460.3536014,339.6463986
397.4999841,460.506774,339.493226
397.5833174,460.6592082,339.3407918
397.6666508,460.8109028,339.1890972
397.7499841,460.9618555,339.0381445
397.8333174,461.1120645,338.8879355
397.9166508,461.2615281,338.7384719
397.9999841,461.4102444,338.5897556
398.0833174,461.5582116,338.4417884
398.1666507,461.705428,338.294572
398.2499841,461.8518913,338.1481087
398.3333174,461.9976006,338.0023994
398.4166507,462.1425537,337.8574463
398.4999841,462.2867483,337.7132517
398.5833174,462.4301836,337.5698164
398.6666507,462.5728572,337.4271428
398.7499841,462.7147675,337.2852325
398.8333174,462.8559126,337.1440874
398.9166507,462.9962911,337.0037089
398.999984,463.1359014,336.8640986
399.0833174,463.2747415,336.7252585
399.1666507,463.4128097,336.5871903
399.249984,463.5501043,336.4498957
399.3333174,463.6866237,336.3133763
399.4166507,463.8223664,336.1776336
399.499984,463.9573304,336.0426696
399.5833174,464.0915145,335.9084855
399.6666507,464.2249168,335.7750832
399.749984,464.3575356,335.6424644
399.8333173,464.489369,335.510631
399.9166507,464.6204161,335.3795839
399.999984,464.7506748,335.2493252
400.0833173,464.8801441,335.1198559
400.1666507,465.0088214,334.9911786
400.249984,465.1367061,334.8632939
400.3333173,465.2637961,334.7362039
400.4166507,465.39009,334.60991
400.499984,465.5155864,334.4844136
400.5833173,465.6402836,334.3597164
400.6666506,465.7641798,334.2358202
400.749984,465.8872741,334.1127259
400.8333173,466.0095647,333.9904353
400.9166506,466.1310502,333.8689498
400.999984,466.2517288,333.7482712
401.0833173,466.3715993,333.6284007
401.1666506,466.4906602,333.5093398
401.249984,466.6089103,333.3910897
401.3333173,466.7263476,333.2736524
401.4166506,466.842971,333.157029
401.4999839,466.958779,333.041221
401.5833173,467.0737703,332.9262297
401.6666506,467.1879436,332.8120564
401.7499839,467.301297,332.698703
401.8333173,467.4138296,332.5861704
401.9166506,467.5255398,332.4744602
401.9999839,467.6364265,332.3635735
402.0833173,467.746488,332.253512
402.1666506,467.8557234,332.1442766
402.2499839,467.9641309,332.0358691
402.3333172,468.0717091,331.9282909
402.4166506,468.1784572,331.8215428
402.4999839,468.2843738,331.7156262
402.5833172,468.3894572,331.6105428
402.6666506,468.4937063,331.5062937
402.7499839,468.5971204,331.4028796
402.8333172,468.6996972,331.3003028
402.9166506,468.8014362,331.1985638
402.9999839,468.9023361,331.0976639
403.0833172,469.0023955,330.9976045
403.1666505,469.1016132,330.8983868
403.2499839,469.1999877,330.8000123
403.3333172,469.2975182,330.7024818
403.4166505,469.3942038,330.6057962
403.4999839,469.4900426,330.5099574
403.5833172,469.5850339,330.4149661
403.6666505,469.6791761,330.3208239
403.7499839,469.7724685,330.2275315
